1540790026.831077,0
1540790026.849116,0
1540790026.863250,0
1540790026.875960,0
1540790026.889037,0
1540790026.902767,1
1540790026.916182,0
1540790026.929018,0
1540790026.942659,0
1540790026.955347,0
1540790026.968410,0
1540790026.981168,0
1540790026.994776,0
1540790027.007289,0
1540790027.020222,0
1540790027.033422,0
1540790027.046711,0
1540790027.060309,0
1540790027.074171,0
1540790027.086689,0
1540790027.100889,0
1540790027.115010,0
1540790027.127947,0
1540790027.140929,0
1540790027.154185,0
1540790027.168974,0
1540790027.183060,0
1540790027.196284,0
1540790027.209896,0
1540790027.223890,0
1540790027.237905,0
1540790027.251448,0
1540790027.265811,0
1540790027.279579,0
1540790027.293525,0
1540790027.306235,0
1540790027.320409,0
1540790027.333301,0
1540790027.346158,0
1540790027.361755,0
1540790027.376440,0
1540790027.389680,0
1540790027.403235,0
1540790027.418098,0
1540790027.431537,0
1540790027.445413,0
1540790027.458612,0
1540790027.472193,0
1540790027.485397,0
1540790027.498793,0
1540790027.512510,0
1540790027.533654,0
1540790027.552911,0
1540790027.573899,0
1540790027.587065,0
1540790027.600128,0
1540790027.614129,0
1540790027.626573,0
1540790027.639575,0
1540790027.652716,0
1540790027.666293,0
1540790027.678902,0
1540790027.691826,0
1540790027.704371,0
1540790027.717154,0
1540790027.731335,0
1540790027.745210,0
1540790027.758586,0
1540790027.772330,0
1540790027.785022,0
1540790027.798382,0
1540790027.811130,0
1540790027.826166,0
1540790027.839666,0
1540790027.853163,0
1540790027.867051,0
1540790027.880517,0
1540790027.893083,0
1540790027.908057,0
1540790027.922902,0
1540790027.936166,0
1540790027.949658,0
1540790027.962203,0
1540790027.974839,0
1540790027.987400,0
1540790028.000273,0
1540790028.013353,1
1540790028.026856,0
1540790028.039932,1
1540790028.054228,0
1540790028.068456,0
1540790028.082314,0
1540790028.094930,0
1540790028.108394,0
1540790028.121482,0
1540790028.134865,0
1540790028.148246,0
1540790028.161057,0
1540790028.175944,0
1540790028.189850,0
1540790028.204110,0
1540790028.218086,0
1540790028.232827,0
1540790028.246504,0
1540790028.259244,0
1540790028.274028,0
1540790028.288159,0
1540790028.301793,0
1540790028.314849,0
1540790028.330038,0
1540790028.343672,0
1540790028.356499,0
1540790028.371540,1
1540790028.384525,0
1540790028.397331,0
1540790028.410414,0
1540790028.423647,0
1540790028.437448,0
1540790028.450774,0
1540790028.464064,0
1540790028.476927,0
1540790028.491723,0
1540790028.505182,0
1540790028.519417,0
1540790028.532160,0
1540790028.551827,0
1540790028.565062,0
1540790028.578643,0
1540790028.591468,0
1540790028.605567,0
1540790028.619749,0
1540790028.632498,0
1540790028.646137,0
1540790028.659501,0
1540790028.672658,0
1540790028.686492,0
1540790028.699954,0
1540790028.713872,0
1540790028.727060,0
1540790028.740625,0
1540790028.753961,0
1540790028.767026,0
1540790028.781194,0
1540790028.794432,0
1540790028.834439,0
1540790028.855782,0
1540790028.869319,0
1540790028.883342,0
1540790028.896173,0
1540790028.909887,0
1540790028.923796,1
1540790028.937164,0
1540790028.950992,0
1540790028.963768,0
1540790028.977496,0
1540790028.990539,0
1540790029.004589,0
1540790029.020450,0
1540790029.034457,0
1540790029.048486,0
1540790029.062005,0
1540790029.076620,0
1540790029.090439,0
1540790029.102944,0
1540790029.116419,0
1540790029.130585,0
1540790029.144036,0
1540790029.156909,0
1540790029.170421,0
1540790029.183183,0
1540790029.197175,1
1540790029.211882,0
1540790029.224845,0
1540790029.238336,0
1540790029.251693,0
1540790029.264247,0
1540790029.278016,1
1540790029.291514,0
1540790029.304437,0
1540790029.317244,0
1540790029.331867,0
1540790029.345127,0
1540790029.359689,0
1540790029.372720,0
1540790029.386408,0
1540790029.399530,0
1540790029.415244,0
1540790029.427776,0
1540790029.443430,0
1540790029.456416,0
