1540782585.241198,0
1540782585.254045,0
1540782585.266930,0
1540782585.279178,0
1540782585.291625,0
1540782585.305503,0
1540782585.318753,0
1540782585.332064,0
1540782585.346143,0
1540782585.359976,0
1540782585.374850,0
1540782585.387472,0
1540782585.402387,0
1540782585.415639,0
1540782585.428837,0
1540782585.442926,0
1540782585.456115,0
1540782585.468993,0
1540782585.482144,0
1540782585.495442,0
1540782585.509680,0
1540782585.522935,0
1540782585.536157,0
1540782585.549907,0
1540782585.563121,0
1540782585.576065,0
1540782585.588656,0
1540782585.601477,0
1540782585.614142,0
1540782585.627894,0
1540782585.641091,0
1540782585.655765,0
1540782585.669792,0
1540782585.683759,0
1540782585.697503,0
1540782585.711007,0
1540782585.725121,0
1540782585.737850,0
1540782585.751769,0
1540782585.764640,0
1540782585.778775,0
1540782585.791812,0
1540782585.805879,0
1540782585.819332,0
1540782585.833572,0
1540782585.846321,0
1540782585.860916,0
1540782585.874559,0
1540782585.887321,0
1540782585.900300,0
1540782585.914246,0
1540782585.927687,0
1540782585.941237,0
1540782585.954479,0
1540782585.967288,0
1540782585.980693,0
1540782585.993919,0
1540782586.008343,0
1540782586.022717,0
1540782586.035464,0
1540782586.049834,0
1540782586.062959,0
1540782586.076612,0
1540782586.091017,0
1540782586.103940,0
1540782586.116469,0
1540782586.130015,0
1540782586.144397,0
1540782586.157271,0
1540782586.171436,0
1540782586.185353,0
1540782586.198178,0
1540782586.212692,0
1540782586.225995,0
1540782586.238989,0
1540782586.253370,0
1540782586.266750,0
1540782586.279227,0
1540782586.292601,0
1540782586.306699,0
1540782586.320649,0
1540782586.334744,0
1540782586.348221,0
1540782586.361264,0
1540782586.376064,0
1540782586.389938,0
1540782586.404535,0
1540782586.417148,0
1540782586.430629,0
1540782586.443563,0
1540782586.456608,0
1540782586.469725,0
1540782586.483171,0
1540782586.496109,0
1540782586.513325,0
1540782586.526807,0
1540782586.541153,0
1540782586.554415,0
1540782586.568485,0
1540782586.583648,0
1540782586.596340,0
1540782586.609087,0
1540782586.623008,0
1540782586.635999,0
1540782586.649496,0
1540782586.662770,0
1540782586.677063,0
1540782586.689979,0
1540782586.704098,0
1540782586.716923,0
1540782586.730422,0
1540782586.743470,0
1540782586.756336,0
1540782586.770815,0
1540782586.784037,0
1540782586.797683,0
1540782586.810809,0
1540782586.824598,0
1540782586.837235,0
1540782586.851149,0
1540782586.864146,0
1540782586.877655,0
1540782586.890460,0
1540782586.904579,0
1540782586.917321,0
1540782586.931836,0
1540782586.945908,0
1540782586.959470,0
1540782586.972449,0
1540782586.985208,0
1540782587.000175,0
1540782587.013300,0
1540782587.027538,0
1540782587.040190,0
1540782587.052447,0
1540782587.066527,0
1540782587.079733,0
1540782587.092818,0
1540782587.106507,0
1540782587.120302,0
1540782587.132786,0
1540782587.146041,0
1540782587.159555,0
1540782587.172149,0
1540782587.185037,0
1540782587.198082,0
1540782587.210367,0
1540782587.223028,0
1540782587.235657,0
1540782587.248697,0
1540782587.262973,0
1540782587.276855,0
1540782587.289547,0
1540782587.302642,0
1540782587.316341,0
1540782587.329082,0
1540782587.342509,0
1540782587.356864,0
1540782587.369817,0
1540782587.383206,0
1540782587.395898,0
1540782587.408270,0
1540782587.422298,0
1540782587.436127,0
1540782587.449086,0
1540782587.462388,0
1540782587.476237,0
1540782587.489905,0
1540782587.503266,0
1540782587.515945,0
1540782587.529620,0
1540782587.543338,0
1540782587.556820,0
1540782587.570685,0
1540782587.583478,0
1540782587.601263,0
1540782587.614155,0
1540782587.627498,0
1540782587.640180,0
1540782587.654452,0
1540782587.667647,0
1540782587.681147,0
1540782587.694954,0
1540782587.707948,0
1540782587.720865,0
1540782587.735032,0
1540782587.747406,0
1540782587.759488,0
1540782587.772728,0
1540782587.785028,0
1540782587.796990,0
1540782587.809259,0
1540782587.821356,0
1540782587.834421,0
1540782587.847079,0
1540782587.859193,0
1540782587.871952,0
1540782587.883905,0
1540782587.896098,0
1540782587.908586,0
1540782587.922965,0
1540782587.935706,0
1540782587.948632,0
1540782587.961205,0
1540782587.974195,0
1540782587.988532,0
1540782588.002033,0
1540782588.015727,0
1540782588.028692,0
1540782588.041417,0
1540782588.054091,0
1540782588.067495,0
1540782588.081104,0
1540782588.094223,0
1540782588.107842,0
1540782588.122958,0
1540782588.135872,0
1540782588.148846,0
1540782588.161755,0
1540782588.174097,0
1540782588.186894,0
1540782588.202643,0
1540782588.215154,0
1540782588.228724,0
1540782588.242326,0
1540782588.254763,0
1540782588.267493,0
1540782588.280283,0
1540782588.294074,0
1540782588.308055,0
1540782588.320685,0
1540782588.335200,0
1540782588.348513,0
1540782588.361167,0
1540782588.373979,0
1540782588.386530,0
1540782588.399002,0
1540782588.411539,0
1540782588.424501,0
1540782588.438046,0
1540782588.450464,0
1540782588.463366,0
1540782588.477451,0
1540782588.490729,0
1540782588.503159,0
1540782588.515902,0
1540782588.528887,0
1540782588.541332,0
1540782588.553969,0
1540782588.566577,0
1540782588.578752,0
1540782588.591883,0
1540782588.605347,0
1540782588.619204,0
1540782588.633699,0
1540782588.646473,0
1540782588.660239,0
1540782588.672903,0
1540782588.686264,0
1540782588.698655,0
1540782588.711471,0
1540782588.723927,0
1540782588.737891,0
1540782588.751285,0
1540782588.764374,0
1540782588.778142,0
1540782588.790908,0
1540782588.804794,0
1540782588.817905,0
1540782588.830669,0
1540782588.844303,0
1540782588.856758,0
1540782588.869975,0
1540782588.882624,0
1540782588.895978,0
1540782588.908944,0
1540782588.922945,0
1540782588.936639,0
1540782588.949446,0
1540782588.963073,0
1540782588.977073,0
1540782588.990619,0
1540782589.004041,0
1540782589.016881,0
1540782589.029585,0
1540782589.044089,0
1540782589.057694,0
1540782589.071364,0
1540782589.085335,0
1540782589.097945,0
1540782589.110334,0
1540782589.124093,0
1540782589.136903,0
1540782589.149570,0
1540782589.162120,0
1540782589.175764,0
1540782589.188455,0
1540782589.201223,0
1540782589.214789,0
1540782589.227425,0
1540782589.240648,0
1540782589.253628,0
1540782589.266336,0
1540782589.282366,0
1540782589.296024,0
1540782589.308503,0
1540782589.321011,0
1540782589.333750,0
1540782589.346630,0
1540782589.360307,0
1540782589.373688,0
1540782589.386561,0
1540782589.399058,0
1540782589.411937,0
1540782589.425129,0
1540782589.437579,0
1540782589.451532,0
1540782589.464518,0
1540782589.476812,0
1540782589.489966,0
1540782589.504705,0
1540782589.517219,0
1540782589.530360,0
1540782589.543103,0
1540782589.557081,0
1540782589.571666,0
1540782589.584042,0
1540782589.596920,0
1540782589.609705,0
1540782589.623911,0
1540782589.637678,0
1540782589.650640,0
1540782589.664368,0
1540782589.678136,0
1540782589.692288,0
1540782589.705803,0
1540782589.718865,0
1540782589.732694,0
1540782589.746311,0
1540782589.760636,0
1540782589.773958,0
1540782589.787130,0
1540782589.799981,0
1540782589.812749,0
1540782589.826369,0
1540782589.839352,0
1540782589.852415,0
1540782589.865873,0
1540782589.878330,0
1540782589.893466,0
1540782589.906697,0
1540782589.920307,0
1540782589.933509,0
1540782589.946755,0
1540782589.959348,0
1540782589.971886,0
1540782589.984560,0
1540782589.996916,0
1540782590.009663,0
1540782590.023169,0
1540782590.036423,0
1540782590.049965,0
1540782590.063027,0
